data_id	user_id	user_height	user_weight	design_type	unique_code	posture_type	adjust_type	headrest_height	headrest_front	back_angle	cushion_lifting	seat_height	leg_extension	leg_angle	slide_rail	left_flank	right_wing	waist_support	m_mhg	m_data	update_time	create_time
26396	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2911	[[0,0,0,0,3,0,0,0,0,0],[0,0,0,0,31,21,0,0,0,0],[0,0,0,0,36,26,0,0,0,0],[0,0,0,0,33,28,0,0,0,0],[0,0,0,0,13,14,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,15,22,15,27,24,11,3,0],[0,6,26,32,20,24,23,11,7,0],[0,2,15,31,27,32,27,16,0,0],[0,0,15,25,24,32,30,10,0,0],[0,0,12,25,23,27,19,10,0,0],[0,0,8,22,23,24,22,7,0,0],[0,0,12,17,10,9,14,14,0,0],[0,0,5,5,5,4,9,1,0,0],[0,0,26,28,38,53,42,32,0,0],[0,0,33,40,48,64,42,40,0,0],[0,0,41,44,39,63,48,53,0,0],[0,0,37,45,38,54,46,41,0,0],[0,0,37,37,32,47,41,37,0,0],[0,0,31,34,22,32,34,33,0,0],[0,0,34,28,25,35,34,28,0,0],[0,0,23,22,14,16,25,19,0,0],[0,0,2,5,6,6,9,3,0,0],[0,0,0,4,10,7,9,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26397	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2929	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,33,23,0,0,0,0],[0,0,0,0,38,29,0,0,0,0],[0,0,0,0,35,30,0,0,0,0],[0,0,0,0,14,14,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,23,16,27,25,9,4,0],[0,7,27,30,21,24,22,11,8,0],[0,2,15,31,27,32,28,17,0,0],[0,0,15,24,24,32,30,10,0,0],[0,0,13,25,24,28,19,9,0,0],[0,0,8,22,23,24,21,5,0,0],[0,0,12,17,10,9,14,13,0,0],[0,0,5,5,5,5,9,1,0,0],[0,0,26,28,38,53,41,32,0,0],[0,0,34,40,47,63,44,40,0,0],[0,0,41,45,40,64,48,55,0,0],[0,0,38,44,38,54,46,41,0,0],[0,0,37,37,31,47,41,38,0,0],[0,0,31,34,21,32,35,32,0,0],[0,0,33,28,24,35,34,28,0,0],[0,0,24,22,14,17,25,18,0,0],[0,0,2,5,6,6,7,5,0,0],[0,0,0,6,10,8,6,4,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26398	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2930	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,33,25,0,0,0,0],[0,0,0,0,42,28,0,0,0,0],[0,0,0,0,34,29,0,0,0,0],[0,0,0,0,15,14,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,15,23,15,27,25,11,4,0],[0,7,26,32,20,24,21,12,8,0],[0,2,15,31,27,31,28,17,0,0],[0,0,16,25,26,32,30,10,0,0],[0,0,13,25,24,27,19,10,0,0],[0,0,8,23,23,24,22,6,0,0],[0,0,12,17,10,9,13,13,0,0],[0,0,5,5,6,4,9,1,0,0],[0,0,26,29,38,53,41,31,0,0],[0,0,33,40,48,63,43,40,0,0],[0,0,40,45,40,65,48,58,0,0],[0,0,37,44,37,54,45,41,0,0],[0,0,37,38,32,47,41,37,0,0],[0,0,31,34,21,32,35,32,0,0],[0,0,34,27,24,35,34,28,0,0],[0,0,24,22,14,17,25,17,0,0],[0,0,3,4,6,2,8,5,0,0],[0,0,0,3,10,7,5,4,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26399	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2933	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,32,9,0,0,0,0],[0,0,0,0,37,28,0,0,0,0],[0,0,0,0,34,29,0,0,0,0],[0,0,0,0,14,14,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,21,16,28,26,12,3,0],[0,7,26,32,21,24,24,11,8,0],[0,2,16,31,26,32,28,17,0,0],[0,0,16,25,24,32,30,11,0,0],[0,0,13,26,23,28,19,11,0,0],[0,0,9,22,23,25,22,7,0,0],[0,0,9,16,11,9,13,14,0,0],[0,0,4,5,5,4,10,1,0,0],[0,0,25,28,39,53,41,31,0,0],[0,0,34,40,48,66,42,40,0,0],[0,0,41,45,40,66,48,55,0,0],[0,0,38,45,38,55,46,41,0,0],[0,0,37,38,32,47,41,38,0,0],[0,0,31,34,21,30,35,31,0,0],[0,0,34,28,25,35,34,28,0,0],[0,0,24,21,14,17,25,19,0,0],[0,0,3,5,7,6,8,4,0,0],[0,0,0,3,11,7,10,6,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26400	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2942	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,32,3,0,0,0,0],[0,0,0,0,33,27,0,0,0,0],[0,0,0,0,31,27,0,0,0,0],[0,0,0,0,13,12,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,23,16,28,26,12,4,0],[0,7,27,33,21,25,24,12,8,0],[0,3,16,32,27,32,28,18,0,0],[0,0,16,25,24,32,31,12,0,0],[0,0,14,26,23,28,20,11,0,0],[0,0,9,23,23,25,22,8,0,0],[0,0,12,17,11,8,14,14,0,0],[0,0,5,6,5,4,10,2,0,0],[0,0,26,29,38,53,40,31,0,0],[0,0,34,40,49,65,42,41,0,0],[0,0,41,46,40,65,49,55,0,0],[0,0,38,45,38,54,46,41,0,0],[0,0,37,38,32,47,41,38,0,0],[0,0,31,33,20,31,35,31,0,0],[0,0,35,28,25,36,35,29,0,0],[0,0,24,22,14,17,25,19,0,0],[0,0,2,6,8,7,10,6,0,0],[0,0,0,5,10,6,5,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26401	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2947	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,29,3,0,0,0,0],[0,0,0,0,34,27,0,0,0,0],[0,0,0,0,30,27,0,0,0,0],[0,0,0,0,10,12,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,18,23,16,28,26,12,4,0],[0,7,26,33,22,25,24,12,8,0],[0,3,16,32,27,32,28,18,0,0],[0,0,16,26,24,32,31,12,0,0],[0,0,15,26,24,28,20,11,0,0],[0,0,10,23,23,25,22,8,0,0],[0,0,12,17,11,8,14,14,0,0],[0,0,5,6,5,4,10,2,0,0],[0,0,26,29,39,53,40,31,0,0],[0,0,34,41,49,65,42,41,0,0],[0,0,41,45,40,65,49,55,0,0],[0,0,38,45,38,54,46,41,0,0],[0,0,37,38,32,47,41,38,0,0],[0,0,31,34,21,31,35,31,0,0],[0,0,34,28,25,36,35,29,0,0],[0,0,24,23,15,17,25,19,0,0],[0,0,4,6,7,7,10,6,0,0],[0,0,0,5,10,6,5,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26402	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2950	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,33,8,0,0,0,0],[0,0,0,0,37,29,0,0,0,0],[0,0,0,0,35,30,0,0,0,0],[0,0,0,0,15,14,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,24,16,28,26,12,3,0],[0,6,27,33,21,25,23,11,8,0],[0,3,16,32,27,33,27,17,0,0],[0,0,17,25,24,32,31,11,0,0],[0,0,14,26,24,28,20,11,0,0],[0,0,9,23,23,25,22,7,0,0],[0,0,12,17,10,9,13,14,0,0],[0,0,5,5,5,4,9,1,0,0],[0,0,27,29,39,53,41,31,0,0],[0,0,34,40,48,66,43,40,0,0],[0,0,41,45,40,65,49,55,0,0],[0,0,38,45,38,54,46,41,0,0],[0,0,37,38,32,47,41,38,0,0],[0,0,30,34,21,32,35,31,0,0],[0,0,34,28,25,36,34,28,0,0],[0,0,24,22,14,17,25,19,0,0],[0,0,2,5,6,5,8,4,0,0],[0,0,0,5,10,6,5,6,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26403	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2950	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,29,2,0,0,0,0],[0,0,0,0,36,29,0,0,0,0],[0,0,0,0,32,28,0,0,0,0],[0,0,0,0,10,11,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,24,17,28,27,12,4,0],[0,7,26,33,22,25,24,12,8,0],[0,2,15,32,27,32,28,18,0,0],[0,0,16,25,24,33,31,12,0,0],[0,0,14,26,24,28,20,12,0,0],[0,0,9,23,23,25,22,7,0,0],[0,0,12,17,11,9,14,14,0,0],[0,0,5,6,6,5,10,2,0,0],[0,0,26,29,38,53,41,32,0,0],[0,0,34,40,49,68,42,40,0,0],[0,0,41,45,41,66,49,55,0,0],[0,0,38,45,38,55,46,41,0,0],[0,0,37,38,33,47,41,38,0,0],[0,0,31,34,22,32,34,31,0,0],[0,0,35,29,25,35,34,29,0,0],[0,0,24,22,13,17,25,19,0,0],[0,0,2,6,7,6,8,4,0,0],[0,0,0,4,10,6,6,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26404	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2943	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,31,17,0,0,0,0],[0,0,0,0,37,28,0,0,0,0],[0,0,0,0,35,29,0,0,0,0],[0,0,0,0,14,14,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,23,16,28,25,12,4,0],[0,7,26,33,22,24,24,11,8,0],[0,2,16,31,27,32,28,17,0,0],[0,0,16,25,25,33,30,12,0,0],[0,0,13,25,23,27,19,11,0,0],[0,0,9,22,23,25,23,6,0,0],[0,0,11,16,10,9,14,13,0,0],[0,0,5,6,5,5,9,1,0,0],[0,0,25,29,39,53,41,32,0,0],[0,0,34,40,48,64,43,39,0,0],[0,0,41,45,39,63,48,54,0,0],[0,0,38,45,38,54,47,41,0,0],[0,0,37,37,32,47,41,38,0,0],[0,0,30,34,23,32,35,31,0,0],[0,0,35,28,25,35,34,28,0,0],[0,0,23,22,15,17,25,19,0,0],[0,0,0,5,7,5,8,5,0,0],[0,0,0,4,10,6,8,6,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26405	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2950	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,26,0,0,0,0,0],[0,0,0,0,33,27,0,0,0,0],[0,0,0,0,33,29,0,0,0,0],[0,0,0,0,10,10,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,24,17,29,26,12,4,0],[0,7,26,33,22,25,25,11,9,0],[0,2,16,32,27,33,28,17,0,0],[0,0,17,26,24,33,31,12,0,0],[0,0,14,26,24,28,20,11,0,0],[0,0,9,22,23,25,22,7,0,0],[0,0,12,17,11,9,14,14,0,0],[0,0,5,6,5,5,10,2,0,0],[0,0,27,29,38,54,42,32,0,0],[0,0,34,41,49,65,43,40,0,0],[0,0,41,45,40,65,49,55,0,0],[0,0,38,45,38,55,46,41,0,0],[0,0,38,38,32,47,41,38,0,0],[0,0,31,34,22,32,35,31,0,0],[0,0,34,28,25,36,34,29,0,0],[0,0,24,23,15,17,26,20,0,0],[0,0,2,6,7,6,9,5,0,0],[0,0,0,4,11,7,6,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26406	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2936	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,29,0,0,0,0,0],[0,0,0,0,34,26,0,0,0,0],[0,0,0,0,30,25,0,0,0,0],[0,0,0,0,10,10,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,18,23,16,28,26,12,3,0],[0,7,26,33,22,25,24,12,8,0],[0,3,16,32,27,33,28,18,0,0],[0,0,16,26,24,33,31,12,0,0],[0,0,15,26,24,28,20,12,0,0],[0,0,10,23,23,25,22,7,0,0],[0,0,12,17,11,9,14,14,0,0],[0,0,5,6,5,4,9,1,0,0],[0,0,26,29,39,54,41,31,0,0],[0,0,34,41,49,64,43,40,0,0],[0,0,41,45,40,65,49,55,0,0],[0,0,38,45,38,54,46,41,0,0],[0,0,37,38,32,47,41,38,0,0],[0,0,31,34,21,32,35,31,0,0],[0,0,34,28,25,35,34,29,0,0],[0,0,24,23,15,17,25,19,0,0],[0,0,4,6,7,6,8,6,0,0],[0,0,0,5,10,6,5,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26407	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2961	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,28,0,0,0,0,0],[0,0,0,0,39,30,0,0,0,0],[0,0,0,0,36,29,0,0,0,0],[0,0,0,0,12,12,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,23,17,28,27,11,5,0],[0,7,26,33,22,24,24,10,9,0],[0,3,16,31,27,32,29,17,0,0],[0,0,15,25,24,32,31,12,0,0],[0,0,14,26,24,28,20,11,0,0],[0,0,9,21,23,26,22,7,1,0],[0,0,12,17,11,9,14,14,0,0],[0,0,5,6,5,5,10,2,0,0],[0,0,26,29,39,54,41,32,0,0],[0,0,34,41,49,66,43,40,0,0],[0,0,41,46,40,65,48,56,0,0],[0,0,38,45,38,55,46,41,0,0],[0,0,38,38,32,47,41,38,0,0],[0,0,31,34,21,32,35,32,0,0],[0,0,35,28,25,36,34,29,0,0],[0,0,24,23,15,17,25,19,0,0],[0,0,3,4,7,6,10,6,0,0],[0,0,0,4,10,8,6,4,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26408	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2949	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,24,0,0,0,0,0],[0,0,0,0,36,28,0,0,0,0],[0,0,0,0,35,29,0,0,0,0],[0,0,0,0,11,12,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,17,24,17,28,26,10,4,0],[0,8,27,33,22,24,24,11,9,0],[0,2,16,31,27,32,28,17,0,0],[0,0,17,25,24,33,31,12,0,0],[0,0,14,26,24,26,19,11,0,0],[0,0,9,22,23,25,22,7,0,0],[0,0,13,18,11,9,13,14,0,0],[0,0,5,6,5,5,10,2,0,0],[0,0,27,29,39,53,42,32,0,0],[0,0,34,41,48,67,42,40,0,0],[0,0,41,46,40,65,50,56,0,0],[0,0,38,45,38,55,46,42,0,0],[0,0,38,38,32,47,42,38,0,0],[0,0,31,34,21,32,36,31,0,0],[0,0,34,28,25,35,34,29,0,0],[0,0,24,23,15,17,24,19,0,0],[0,0,4,6,6,5,7,4,0,0],[0,0,0,4,11,8,6,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26409	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2988	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,30,0,0,0,0,0],[0,0,0,0,40,32,0,0,0,0],[0,0,0,0,34,31,0,0,0,0],[0,0,0,0,14,14,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,6,16,24,17,29,26,12,4,0],[0,8,26,33,22,25,24,10,8,0],[0,3,17,32,28,33,28,16,0,0],[0,0,18,26,24,33,31,12,0,0],[0,0,15,26,24,29,20,12,0,0],[0,0,10,23,24,26,22,8,0,0],[0,0,12,17,11,9,14,14,0,0],[0,0,5,6,5,5,10,2,0,0],[0,0,27,30,39,54,41,32,0,0],[0,0,34,41,49,67,42,40,0,0],[0,0,41,47,40,66,48,55,0,0],[0,0,38,45,38,55,46,42,0,0],[0,0,38,38,32,48,41,38,0,0],[0,0,31,34,21,32,35,32,0,0],[0,0,35,28,25,36,35,29,0,0],[0,0,24,22,15,17,26,20,0,0],[0,0,4,6,6,5,7,5,0,0],[0,0,0,3,10,6,4,6,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26410	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2999	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,35,0,0,0,0,0],[0,0,0,0,42,32,0,0,0,0],[0,0,0,0,34,29,0,0,0,0],[0,0,0,0,16,14,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,17,24,17,29,26,12,4,0],[0,8,27,34,22,25,25,12,9,0],[0,3,17,32,27,33,28,17,0,0],[0,0,17,26,26,32,31,12,0,0],[0,0,13,26,24,28,20,11,0,0],[0,0,9,23,24,26,22,7,0,0],[0,0,11,17,11,9,14,13,0,0],[0,0,5,6,5,5,10,2,0,0],[0,0,27,29,39,54,41,32,0,0],[0,0,34,41,49,67,43,40,0,0],[0,0,41,46,40,66,49,56,0,0],[0,0,38,45,38,54,46,41,0,0],[0,0,38,38,33,48,42,39,0,0],[0,0,31,34,22,32,35,32,0,0],[0,0,37,28,25,37,35,29,0,0],[0,0,25,23,15,17,26,20,0,0],[0,0,2,4,6,2,9,5,0,0],[0,0,0,4,10,7,5,6,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26411	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2961	[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,27,0,0,0,0,0],[0,0,0,0,38,30,0,0,0,0],[0,0,0,0,33,30,0,0,0,0],[0,0,0,0,13,13,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,23,17,28,26,11,4,0],[0,8,26,33,23,24,24,10,9,0],[0,2,15,31,27,33,27,16,0,0],[0,0,16,25,25,33,31,12,0,0],[0,0,14,26,24,28,19,11,0,0],[0,0,9,22,23,26,22,7,0,0],[0,0,12,17,11,9,14,14,0,0],[0,0,6,6,5,5,11,2,0,0],[0,0,26,29,39,54,41,32,0,0],[0,0,35,41,49,66,43,40,0,0],[0,0,41,45,40,66,49,55,0,0],[0,0,38,45,38,55,46,42,0,0],[0,0,38,38,32,47,42,38,0,0],[0,0,31,34,22,32,35,32,0,0],[0,0,34,27,25,36,33,29,0,0],[0,0,24,23,15,18,26,19,0,0],[0,0,2,6,7,6,9,6,0,0],[0,0,2,4,11,7,5,3,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26412	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2992	[[0,0,0,0,1,0,0,0,0,0],[0,0,0,0,29,0,0,0,0,0],[0,0,0,0,40,31,0,0,0,0],[0,0,0,0,34,30,0,0,0,0],[0,0,0,0,13,14,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,6,16,23,18,28,27,12,5,0],[0,8,27,33,23,24,24,10,9,0],[0,3,16,32,28,33,28,17,0,0],[0,0,16,25,25,32,31,12,0,0],[0,0,14,26,24,28,21,12,0,0],[0,0,9,23,23,26,22,8,1,0],[0,0,12,18,11,10,14,15,0,0],[0,0,5,6,6,5,10,2,0,0],[0,0,27,29,39,54,41,32,0,0],[0,0,34,41,49,66,43,40,0,0],[0,0,41,45,40,66,48,56,0,0],[0,0,38,45,38,55,46,41,0,0],[0,0,38,38,32,47,41,39,0,0],[0,0,31,34,21,32,36,32,0,0],[0,0,35,28,25,36,35,29,0,0],[0,0,24,22,15,17,26,19,0,0],[0,0,3,6,7,6,10,7,0,0],[0,0,0,5,10,7,5,6,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26413	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	3003	[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,31,25,0,0,0,0],[0,0,0,0,32,33,0,0,0,0],[0,0,0,0,27,28,0,0,0,0],[0,0,0,0,18,18,0,0,0,0],[0,0,0,0,2,0,0,0,0,0],[0,6,16,24,17,27,27,12,6,0],[0,6,26,33,21,25,25,11,9,0],[0,3,16,31,27,33,28,18,0,0],[0,0,17,26,24,33,32,12,0,0],[0,0,14,27,25,28,21,10,0,0],[0,0,9,23,24,26,22,7,0,0],[0,0,12,17,11,10,14,13,0,0],[0,0,5,6,5,5,10,2,0,0],[0,0,27,29,39,54,41,31,0,0],[0,0,34,41,50,65,43,40,0,0],[0,0,42,46,40,65,49,56,0,0],[0,0,39,45,38,55,46,42,0,0],[0,0,38,38,33,47,42,38,0,0],[0,0,31,34,22,32,35,32,0,0],[0,0,35,28,25,36,34,28,0,0],[0,0,24,22,15,18,26,20,0,0],[0,0,2,5,8,7,10,6,0,0],[0,0,0,5,10,5,4,0,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26414	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	3059	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,33,27,0,0,0,0],[0,0,0,0,39,38,0,0,0,0],[0,0,0,0,31,31,0,0,0,0],[0,0,0,0,20,20,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,6,16,26,17,28,27,13,5,0],[0,8,27,33,21,25,25,12,9,0],[0,3,17,32,29,32,27,17,0,0],[0,0,18,26,25,33,31,12,0,0],[0,0,14,26,23,30,20,12,0,0],[0,0,10,23,24,26,22,8,0,0],[0,0,15,17,12,10,14,14,0,0],[0,0,5,6,6,5,10,3,0,0],[0,0,27,29,39,54,41,32,0,0],[0,0,34,42,49,67,43,40,0,0],[0,0,42,46,40,65,49,57,0,0],[0,0,38,45,38,55,46,42,0,0],[0,0,38,38,32,48,42,38,0,0],[0,0,31,35,22,33,36,32,0,0],[0,0,35,28,25,36,35,29,0,0],[0,0,25,22,15,18,26,20,0,0],[0,0,4,6,6,6,9,7,0,0],[0,0,0,3,8,2,5,7,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26415	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	2980	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,32,0,0,0,0,0],[0,0,0,0,39,32,0,0,0,0],[0,0,0,0,34,31,0,0,0,0],[0,0,0,0,14,13,0,0,0,0],[0,0,0,0,1,0,0,0,0,0],[0,6,16,24,17,28,26,11,5,0],[0,7,25,33,22,25,23,11,10,0],[0,2,16,31,28,33,28,17,0,0],[0,0,17,24,24,32,31,12,0,0],[0,0,14,26,23,29,20,11,0,0],[0,0,9,23,23,26,22,7,0,0],[0,0,11,17,12,9,14,14,0,0],[0,0,4,6,5,4,10,2,0,0],[0,0,27,29,39,54,41,32,0,0],[0,0,34,41,49,67,43,40,0,0],[0,0,41,45,40,65,49,55,0,0],[0,0,38,45,38,55,46,42,0,0],[0,0,37,38,32,47,41,38,0,0],[0,0,31,34,22,33,35,32,0,0],[0,0,34,28,25,36,34,29,0,0],[0,0,24,23,15,17,26,19,0,0],[0,0,3,5,8,7,9,6,0,0],[0,0,0,5,11,9,5,4,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26416	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	3083	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,36,31,0,0,0,0],[0,0,0,0,43,42,0,0,0,0],[0,0,0,0,34,35,0,0,0,0],[0,0,0,0,21,20,0,0,0,0],[0,0,0,0,3,0,0,0,0,0],[0,8,16,24,17,28,27,13,5,0],[0,7,26,33,22,26,24,10,9,0],[0,4,20,32,29,33,26,16,0,0],[0,0,17,26,24,32,31,12,0,0],[0,0,15,25,22,28,19,11,0,0],[0,0,10,23,24,26,22,8,0,0],[0,0,12,17,11,10,14,14,0,0],[0,0,6,6,6,5,10,2,0,0],[0,0,27,30,39,54,41,32,0,0],[0,0,35,41,49,67,43,41,0,0],[0,0,41,46,40,66,49,57,0,0],[0,0,38,45,38,55,46,42,0,0],[0,0,38,38,33,48,42,38,0,0],[0,0,31,35,22,33,36,32,0,0],[0,0,35,29,25,36,35,29,0,0],[0,0,25,23,15,18,26,20,0,0],[0,0,2,5,6,5,10,7,0,0],[0,0,0,6,10,8,5,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26417	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	3082	[[0,0,0,0,2,0,0,0,0,0],[0,0,0,0,36,32,0,0,0,0],[0,0,0,0,41,39,0,0,0,0],[0,0,0,0,32,35,0,0,0,0],[0,0,0,0,21,21,0,0,0,0],[0,0,0,0,2,0,0,0,0,0],[0,7,16,24,17,28,27,12,5,0],[0,8,26,33,22,26,25,11,9,0],[0,3,17,32,28,33,27,17,0,0],[0,0,17,27,25,33,31,12,0,0],[0,0,14,26,23,28,20,11,0,0],[0,0,10,23,24,25,22,7,0,0],[0,0,12,17,12,10,14,14,0,0],[0,0,6,6,6,5,10,3,0,0],[0,0,27,30,39,54,41,32,0,0],[0,0,35,41,49,67,43,40,0,0],[0,0,42,45,40,66,49,57,0,0],[0,0,39,45,38,55,47,42,0,0],[0,0,38,38,33,48,42,38,0,0],[0,0,31,35,22,32,36,32,0,0],[0,0,35,29,25,36,34,29,0,0],[0,0,24,23,15,17,26,20,0,0],[0,0,3,6,7,7,10,6,0,0],[0,0,2,4,11,7,6,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
26418	143	168	64	1	6ebf86d8	0	1	0	0	0	0	0	0	0	0	0	0	0	3083	[[0,0,0,0,3,0,0,0,0,0],[0,0,0,0,38,33,0,0,0,0],[0,0,0,0,44,43,0,0,0,0],[0,0,0,0,34,38,0,0,0,0],[0,0,0,0,22,21,0,0,0,0],[0,0,0,0,3,0,0,0,0,0],[0,6,16,24,15,28,27,13,5,0],[0,8,25,33,22,25,25,9,10,0],[0,3,16,32,28,31,26,16,0,0],[0,0,16,26,25,33,31,12,0,0],[0,0,13,25,24,28,18,11,0,0],[0,0,9,22,24,26,22,9,0,0],[0,0,13,16,12,10,15,11,0,0],[0,0,5,6,6,5,10,2,0,0],[0,0,27,30,39,54,42,32,0,0],[0,0,35,42,49,67,43,41,0,0],[0,0,42,46,40,66,49,57,0,0],[0,0,39,45,38,55,46,42,0,0],[0,0,38,38,32,48,42,38,0,0],[0,0,32,35,22,32,36,32,0,0],[0,0,35,29,25,36,35,29,0,0],[0,0,25,23,15,18,26,20,0,0],[0,0,2,6,6,6,10,7,0,0],[0,0,0,4,10,7,6,5,0,0]]	2025/10/16 12:53:50	2025/10/16 12:53:50
